Date,Open,High,Low,Close,Adj Close,Volume
2015-09-14,91.489998,91.629997,90.470001,90.930000,87.176598,588500
2015-09-15,92.480003,93.669998,92.160004,93.330002,89.477539,809000
2015-09-16,93.650002,93.910004,92.709999,93.709999,89.841850,702200
2015-09-17,92.169998,94.389999,91.910004,92.790001,88.959824,629100
2015-09-18,89.870003,91.190002,89.480003,90.010002,86.294579,1448100
2015-09-21,90.610001,91.059998,88.669998,89.400002,85.709755,1378600
2015-09-22,88.400002,88.470001,85.889999,86.680000,83.102036,1712700
2015-09-23,85.690002,85.820000,83.709999,83.879997,80.417610,1660300
2015-09-24,82.879997,84.930000,82.099998,84.199997,80.724403,2316700
2015-09-25,87.010002,87.099998,84.750000,85.349998,81.826920,1236500
2015-09-28,83.260002,83.849998,82.430000,83.080002,79.650635,1638200
2015-09-29,82.900002,85.529999,82.620003,85.209999,81.692703,1351400
2015-09-30,86.970001,88.070000,86.629997,87.980003,84.348381,2466400
2015-10-01,86.239998,86.599998,84.449997,85.970001,82.421341,1323200
2015-10-02,85.889999,88.709999,85.449997,88.410004,84.760628,950800
2015-10-05,88.690002,90.059998,88.529999,89.389999,85.700172,951000
2015-10-06,89.970001,90.800003,89.290001,90.050003,86.332932,732200
2015-10-07,91.000000,91.610001,88.849998,90.059998,86.342506,873800
2015-10-08,91.269997,91.449997,89.879997,91.379997,87.608017,974000
2015-10-09,90.709999,91.099998,90.279999,90.870003,87.119080,542600
2015-10-12,90.230003,90.360001,89.620003,89.860001,86.150764,742300
2015-10-13,88.589996,88.870003,87.120003,87.309998,83.706032,1047500
2015-10-14,85.010002,87.750000,84.610001,87.269997,83.667679,3118200
2015-10-15,87.830002,89.290001,87.150002,88.500000,84.846901,2230100
2015-10-16,88.220001,89.070000,87.750000,88.650002,84.990715,892700
2015-10-19,88.610001,88.989998,88.029999,88.779999,85.115349,502800
2015-10-20,88.080002,90.470001,87.540001,89.019997,85.345436,1108000
2015-10-21,90.870003,91.239998,89.959999,90.010002,86.294579,943900
2015-10-22,92.029999,92.910004,91.889999,92.320000,88.509216,1644800
2015-10-23,94.239998,94.410004,93.239998,93.639999,89.774742,1585100
2015-10-26,92.500000,92.900002,92.110001,92.290001,88.480469,614500
2015-10-27,92.529999,92.750000,91.269997,91.550003,87.771011,544700
2015-10-28,93.550003,94.089996,92.260002,93.339996,89.487122,618600
2015-10-29,92.260002,92.570000,91.680000,92.059998,88.259956,517600
2015-10-30,92.360001,93.360001,92.089996,92.790001,88.959824,464800
2015-11-02,94.279999,94.589996,93.540001,94.110001,90.225327,528100
2015-11-03,94.010002,95.449997,93.660004,95.110001,91.184059,538200
2015-11-04,95.370003,95.809998,94.779999,95.570000,91.625076,429800
2015-11-05,96.349998,96.620003,94.599998,95.209999,91.279930,792400
2015-11-06,95.470001,96.400002,94.760002,96.330002,92.353706,736200
2015-11-09,96.580002,96.629997,95.169998,95.720001,91.768883,480300
2015-11-10,93.989998,94.010002,93.150002,93.519997,89.659683,2305700
2015-11-11,94.370003,94.830002,93.410004,93.949997,90.071938,1442600
2015-11-12,93.589996,93.849998,92.529999,92.769997,88.940643,788300
2015-11-13,91.510002,92.300003,90.680000,91.400002,87.627205,1588300
2015-11-16,90.599998,92.480003,90.410004,92.290001,88.480469,3582100
2015-11-17,92.209999,92.750000,91.820000,91.980003,88.183266,2380300
2015-11-18,92.370003,93.250000,92.099998,93.150002,89.304962,2181100
2015-11-19,92.930000,93.900002,92.510002,93.279999,89.429596,3388500
2015-11-20,92.820000,92.980003,91.150002,91.440002,87.665558,1829900
2015-11-23,90.129997,91.160004,89.959999,90.269997,86.543839,476800
2015-11-24,88.660004,90.610001,88.629997,90.330002,86.601372,1024700
2015-11-25,90.550003,91.470001,90.459999,90.970001,87.214951,424800
2015-11-27,92.300003,92.550003,92.059998,92.489998,88.672203,200300
2015-11-30,92.779999,92.889999,92.160004,92.720001,88.892715,368500
2015-12-01,93.129997,93.510002,92.730003,93.239998,89.391251,495900
2015-12-02,93.349998,93.440002,92.019997,92.320000,88.509216,485800
2015-12-03,92.980003,93.080002,90.349998,90.970001,87.214951,854400
2015-12-04,91.370003,92.260002,91.070000,92.000000,88.202438,899900
2015-12-07,92.250000,92.269997,91.139999,91.320000,87.550499,880900
2015-12-08,90.129997,90.830002,89.639999,90.519997,86.783524,631500
2015-12-09,89.970001,91.019997,89.290001,89.870003,86.160355,1041200
2015-12-10,89.699997,90.260002,88.930000,89.150002,85.470078,472500
2015-12-11,87.900002,88.279999,87.150002,87.279999,83.677254,486700
2015-12-14,87.339996,87.440002,85.680000,86.459999,82.891113,649100
2015-12-15,88.410004,89.459999,88.250000,88.839996,85.172867,505800
2015-12-16,88.540001,89.570000,87.730003,89.360001,85.671410,627400
2015-12-17,89.709999,89.779999,87.930000,87.930000,84.300430,662900
2015-12-18,87.290001,87.940002,86.989998,87.419998,83.811485,500600
2015-12-21,89.480003,89.870003,88.449997,89.230003,85.546776,1048100
2015-12-22,89.839996,90.639999,89.279999,90.400002,86.668480,1691100
2015-12-23,91.040001,91.610001,90.889999,91.320000,87.550499,418400
2015-12-24,90.900002,91.830002,90.900002,91.440002,87.665558,94600
2015-12-28,91.669998,91.760002,90.849998,91.570000,87.790176,348700
2015-12-29,91.510002,92.209999,91.449997,91.919998,88.125740,632500
2015-12-30,92.120003,92.250000,91.320000,91.339996,87.569672,281600
2015-12-31,89.989998,90.150002,88.769997,88.769997,85.105766,433800
2016-01-04,87.290001,87.419998,85.910004,87.300003,83.696442,2275300
2016-01-05,86.180000,87.089996,85.660004,86.419998,82.852760,813100
2016-01-06,83.900002,85.220001,83.739998,84.610001,81.117477,2323900
2016-01-07,82.440002,84.150002,82.239998,82.489998,79.084984,811200
2016-01-08,81.769997,82.120003,80.129997,80.279999,76.966209,899400
2016-01-11,82.980003,83.260002,81.599998,82.309998,78.912407,1117900
2016-01-12,83.349998,83.949997,81.669998,82.650002,79.238373,875800
2016-01-13,82.709999,83.099998,79.870003,80.010002,76.707359,945700
2016-01-14,82.290001,83.489998,81.070000,82.900002,79.478065,1442700
2016-01-15,78.620003,79.449997,77.169998,77.470001,74.272202,1550300
2016-01-19,79.790001,80.860001,79.309998,80.320000,77.004562,1487400
2016-01-20,81.589996,86.269997,80.970001,85.260002,81.740654,4539200
2016-01-21,86.750000,88.080002,85.580002,87.360001,83.753960,1254100
2016-01-22,91.220001,91.720001,90.070000,90.360001,86.630135,1700700
2016-01-25,90.279999,90.629997,89.419998,89.720001,86.016548,881600
2016-01-26,89.610001,90.459999,89.160004,90.190002,86.467148,674500
2016-01-27,89.849998,91.150002,89.410004,89.709999,86.006958,907200
2016-01-28,89.949997,90.320000,88.930000,89.809998,86.102837,1846200
2016-01-29,89.139999,91.930000,89.040001,91.839996,88.049042,1172600
2016-02-01,91.019997,92.739998,90.820000,92.239998,88.432526,528400
2016-02-02,90.290001,90.379997,88.419998,88.510002,84.856499,740200
2016-02-03,90.330002,91.220001,88.809998,90.980003,87.224541,889300
2016-02-04,90.500000,92.180000,90.419998,91.470001,87.694313,666800
2016-02-05,89.919998,89.919998,88.050003,88.360001,84.712685,893000
2016-02-08,84.959999,86.889999,84.629997,86.360001,82.795250,1281100
2016-02-09,84.809998,86.360001,84.690002,84.970001,81.462608,1202400
2016-02-10,84.410004,84.730003,81.650002,81.739998,78.365936,2413100
2016-02-11,82.440002,82.440002,80.879997,81.809998,78.433060,1099900
2016-02-12,80.980003,82.089996,80.239998,82.040001,78.653557,1143300
2016-02-16,83.059998,84.230003,82.720001,83.980003,80.513489,758300
2016-02-17,85.010002,86.419998,84.949997,86.279999,82.718544,812100
2016-02-18,86.519997,86.750000,85.830002,85.919998,82.373398,672500
2016-02-19,87.120003,88.550003,86.750000,88.010002,84.377136,1254600
2016-02-22,87.830002,88.470001,87.660004,87.919998,84.290848,810800
2016-02-23,87.419998,89.269997,87.290001,88.580002,84.923599,1526600
2016-02-24,87.870003,89.379997,87.720001,89.209999,85.527588,807300
2016-02-25,89.419998,89.970001,88.959999,89.919998,86.208290,315800
2016-02-26,91.099998,91.209999,90.639999,90.820000,87.071136,279300
2016-02-29,91.330002,92.190002,91.019997,91.019997,87.262886,359700
2016-03-01,92.959999,93.940002,92.629997,93.790001,89.918549,593300
2016-03-02,92.540001,93.349998,92.089996,93.339996,89.487122,458300
2016-03-03,92.820000,94.709999,92.760002,94.699997,90.790977,562000
2016-03-04,94.839996,95.519997,94.680000,95.349998,91.414146,1181800
2016-03-07,94.339996,96.230003,94.309998,96.040001,92.075661,1015400
2016-03-08,94.610001,94.980003,93.720001,93.790001,89.918549,619200
2016-03-09,94.089996,94.459999,93.870003,94.110001,90.225327,169000
2016-03-10,96.430000,97.820000,95.120003,95.940002,91.979805,1123000
2016-03-11,97.290001,97.769997,96.800003,97.750000,93.715088,656100
2016-03-14,97.470001,97.879997,96.610001,96.989998,92.986450,378800
2016-03-15,96.519997,96.919998,96.290001,96.589996,92.602966,299700
2016-03-16,96.000000,97.430000,95.709999,97.279999,93.264488,520700
2016-03-17,96.720001,97.970001,96.559998,97.760002,93.724670,302000
2016-03-18,97.779999,98.669998,97.650002,97.980003,93.935593,312800
2016-03-21,97.459999,97.970001,97.230003,97.820000,93.782196,567400
2016-03-22,97.029999,98.540001,96.980003,98.239998,94.184853,757100
2016-03-23,98.599998,98.650002,97.669998,97.709999,93.676735,892300
2016-03-24,96.160004,96.930000,95.980003,96.930000,92.928932,292900
2016-03-28,97.370003,97.650002,96.690002,97.470001,93.446648,182600
2016-03-29,98.339996,100.180000,98.169998,100.029999,95.900970,409000
2016-03-30,101.169998,101.879997,100.570000,101.150002,96.974739,460400
2016-03-31,101.480003,101.919998,100.339996,100.389999,96.246117,637900
2016-04-01,99.400002,100.629997,99.300003,100.570000,96.418678,367600
2016-04-04,102.139999,102.599998,101.559998,101.629997,97.434929,861500
2016-04-05,99.580002,100.120003,99.279999,99.519997,95.412025,1059400
2016-04-06,99.370003,101.169998,99.290001,101.099998,96.926804,753000
2016-04-07,100.750000,100.949997,99.949997,100.089996,95.958496,452200
2016-04-08,100.879997,101.360001,100.379997,100.650002,96.495377,424200
2016-04-11,100.849998,101.559998,100.139999,100.250000,96.111885,188400
2016-04-12,100.669998,101.230003,99.699997,100.849998,96.687119,295100
2016-04-13,101.589996,102.199997,101.279999,102.050003,97.837585,363100
2016-04-14,100.790001,100.800003,99.769997,100.370003,96.226944,547800
2016-04-15,99.870003,100.519997,99.309998,99.550003,95.440788,540400
2016-04-18,98.860001,100.029999,98.790001,99.230003,95.134003,342600
2016-04-19,100.239998,100.739998,99.349998,99.750000,95.632530,833800
2016-04-20,99.010002,99.559998,95.129997,96.430000,92.449577,2104400
2016-04-21,97.239998,97.239998,95.510002,95.820000,91.864754,626600
2016-04-22,95.730003,96.470001,95.320000,95.870003,91.912689,275500
2016-04-25,96.300003,96.519997,95.930000,96.129997,92.161957,367000
2016-04-26,96.449997,96.980003,96.290001,96.410004,92.430405,348200
2016-04-27,97.730003,99.419998,97.690002,99.239998,95.143578,600200
2016-04-28,98.300003,99.580002,97.750000,98.010002,93.964348,902200
2016-04-29,98.339996,98.550003,96.050003,96.599998,92.612549,786700
2016-05-02,96.699997,97.570000,96.540001,97.459999,93.437050,461300
2016-05-03,95.129997,95.190002,94.129997,94.419998,91.598679,604700
2016-05-04,93.599998,93.839996,93.220001,93.779999,90.977806,1430900
2016-05-05,92.779999,93.919998,92.699997,92.900002,90.124107,464400
2016-05-06,92.379997,92.730003,91.820000,92.330002,89.571136,336300
2016-05-09,93.260002,93.620003,92.540001,92.989998,90.211411,456800
2016-05-10,92.519997,93.510002,92.459999,93.349998,90.560654,367700
2016-05-11,91.809998,93.250000,91.769997,92.580002,89.813660,897100
2016-05-12,92.809998,92.940002,90.430000,91.529999,88.795029,1099600
2016-05-13,91.650002,92.379997,91.150002,91.300003,88.571907,770000
2016-05-16,94.160004,96.389999,93.779999,95.830002,92.966545,1553600
2016-05-17,95.180000,95.550003,94.169998,94.300003,91.482277,710300
2016-05-18,94.180000,95.550003,94.080002,94.519997,91.695694,349400
2016-05-19,93.500000,93.870003,92.800003,93.309998,90.521843,573700
2016-05-20,95.150002,95.580002,94.949997,95.480003,92.627007,571700
2016-05-23,95.320000,96.239998,95.209999,95.699997,92.840431,387200
2016-05-24,95.529999,97.660004,95.529999,97.519997,94.606049,785500
2016-05-25,98.349998,99.230003,98.150002,98.919998,95.964218,1000800
2016-05-26,99.190002,99.769997,98.410004,99.410004,96.439575,748900
2016-05-27,99.379997,100.489998,99.379997,100.080002,97.089554,765500
2016-05-31,100.050003,100.239998,99.339996,99.980003,96.992546,509600
2016-06-01,98.910004,100.070000,98.879997,99.849998,96.866425,1335700
2016-06-02,99.709999,100.220001,99.290001,100.139999,97.147766,614600
2016-06-03,100.849998,101.070000,100.160004,100.849998,97.836548,279900
2016-06-06,101.070000,101.290001,100.000000,100.070000,97.079857,389000
2016-06-07,101.169998,101.379997,100.660004,101.190002,98.166389,444400
2016-06-08,100.849998,101.230003,100.339996,101.099998,98.079079,527300
2016-06-09,99.459999,100.570000,99.400002,100.550003,97.545525,624600
2016-06-10,97.639999,98.239998,96.790001,97.379997,94.470230,1514900
2016-06-13,95.639999,97.180000,95.629997,96.330002,93.451614,1055100
2016-06-14,93.500000,94.699997,93.330002,94.599998,91.773300,1624300
2016-06-15,94.709999,95.230003,94.129997,94.180000,91.365852,740100
2016-06-16,93.790001,95.620003,93.209999,95.570000,92.714317,501300
2016-06-17,94.610001,94.959999,93.269997,94.650002,91.821815,702400
2016-06-20,97.330002,97.620003,96.709999,96.849998,93.956070,949900
2016-06-21,98.160004,98.809998,97.820000,98.489998,95.547066,691700
2016-06-22,99.199997,99.550003,98.690002,98.750000,95.799301,501700
2016-06-23,100.540001,101.410004,99.320000,101.389999,98.360413,888700
2016-06-24,94.080002,96.599998,93.959999,95.010002,92.171059,2063600
2016-06-27,92.400002,92.900002,91.150002,92.500000,89.736053,2285900
2016-06-28,93.599998,94.570000,93.050003,94.400002,91.579285,707900
2016-06-29,95.860001,96.589996,95.629997,96.110001,93.238190,556100
2016-06-30,97.370003,99.209999,96.919998,99.209999,96.245552,669800
2016-07-01,98.370003,98.669998,98.099998,98.440002,95.498566,957500
2016-07-05,96.650002,97.120003,95.019997,95.339996,92.491188,1007800
2016-07-06,93.419998,94.970001,92.839996,94.889999,92.054634,1257500
2016-07-07,94.099998,95.239998,94.080002,94.610001,91.783005,827900
2016-07-08,96.099998,97.260002,95.949997,97.220001,94.315018,588200
2016-07-11,99.120003,99.949997,99.000000,99.760002,96.779121,493000
2016-07-12,100.870003,101.830002,100.000000,100.879997,97.865646,1280100
2016-07-13,101.089996,101.809998,100.860001,101.110001,98.088783,547200
2016-07-14,103.730003,103.849998,102.599998,102.970001,99.893204,1023800
2016-07-15,101.250000,101.940002,101.190002,101.610001,98.573845,538600
2016-07-18,102.750000,103.370003,102.459999,103.129997,100.048424,802800
2016-07-19,103.269997,106.300003,103.160004,105.629997,102.473724,3330400
2016-07-20,107.580002,108.349998,107.059998,108.160004,104.928123,1642100
2016-07-21,105.410004,106.370003,104.959999,105.480003,102.328201,2199400
2016-07-22,105.550003,105.860001,105.190002,105.629997,102.473724,397800
2016-07-25,106.190002,106.570000,105.930000,106.480003,103.298325,500300
2016-07-26,107.489998,108.910004,107.309998,108.769997,105.519890,926600
2016-07-27,109.639999,109.910004,108.379997,109.559998,106.286285,876300
2016-07-28,109.870003,110.209999,109.489998,110.080002,106.790756,530000
2016-07-29,110.480003,110.849998,109.309998,109.620003,106.344498,1399700
2016-08-01,109.620003,110.150002,109.290001,109.699997,106.422104,419800
2016-08-02,109.570000,109.589996,108.779999,109.379997,106.111664,358600
2016-08-03,107.949997,108.750000,107.889999,108.449997,105.209450,414200
2016-08-04,109.699997,110.230003,109.540001,110.089996,106.800446,288500
2016-08-05,109.949997,110.660004,109.400002,109.599998,106.325096,599800
2016-08-08,109.250000,109.559998,109.040001,109.250000,105.985558,352200
2016-08-09,109.459999,110.110001,109.459999,109.889999,106.606430,558600
2016-08-10,110.309998,110.400002,109.209999,109.489998,106.218384,840300
2016-08-11,110.650002,111.040001,110.120003,110.690002,107.382530,879600
2016-08-12,110.940002,111.129997,109.989998,110.269997,106.975067,540400
2016-08-15,111.279999,111.580002,110.790001,110.830002,107.518349,329400
2016-08-16,110.830002,110.940002,107.010002,107.949997,104.724396,1531000
2016-08-17,105.309998,105.790001,104.730003,105.449997,102.299103,2084100
2016-08-18,106.120003,106.519997,105.720001,106.029999,102.861771,679500
2016-08-19,106.800003,106.970001,106.269997,106.730003,103.540863,525400
2016-08-22,106.980003,107.349998,106.599998,107.160004,103.958000,486300
2016-08-23,108.660004,109.139999,108.209999,108.489998,105.248260,723200
2016-08-24,107.720001,107.849998,106.459999,106.680000,103.492348,473600
2016-08-25,106.559998,106.790001,106.250000,106.470001,103.288628,271700
2016-08-26,106.769997,107.980003,105.529999,106.309998,103.133400,870400
2016-08-29,106.239998,107.120003,106.239998,107.080002,103.880402,280400
2016-08-30,108.699997,108.730003,107.330002,107.519997,104.307251,602800
2016-08-31,106.830002,106.940002,105.900002,106.550003,103.366234,346400
2016-09-01,106.320000,107.529999,106.269997,107.489998,104.278137,455400
2016-09-02,108.050003,108.250000,107.500000,107.860001,104.637085,259200
2016-09-06,107.779999,108.040001,107.480003,107.930000,104.704994,346300
2016-09-07,108.010002,108.300003,106.059998,106.330002,103.152809,992100
2016-09-08,104.139999,104.739998,103.639999,104.080002,100.970032,919700
2016-09-09,103.160004,103.480003,101.699997,101.709999,98.670853,818200
2016-09-12,101.029999,103.269997,100.930000,103.139999,100.058121,502100
2016-09-13,102.500000,102.980003,101.470001,101.739998,98.699951,516200
2016-09-14,100.980003,102.290001,100.830002,101.980003,98.932785,1069200
2016-09-15,102.320000,103.849998,102.099998,103.639999,100.543182,1072000
2016-09-16,102.040001,102.489998,101.370003,102.199997,99.146210,1040000
2016-09-19,103.220001,104.180000,103.199997,103.339996,100.252144,550000
2016-09-20,104.699997,105.279999,104.320000,104.879997,101.746132,773900
2016-09-21,105.690002,106.870003,105.410004,106.709999,103.521446,832500
2016-09-22,109.040001,109.559998,108.690002,108.790001,105.539299,579500
2016-09-23,108.760002,109.260002,108.419998,108.570000,105.325874,664700
2016-09-26,108.489998,109.160004,108.279999,108.769997,105.519890,663300
2016-09-27,107.959999,109.800003,107.839996,109.620003,106.344498,591600
2016-09-28,109.279999,110.040001,108.870003,109.860001,106.577332,316300
2016-09-29,109.269997,109.739998,107.550003,108.730003,105.481094,551900
2016-09-30,109.190002,110.139999,109.019997,109.580002,106.305695,338000
2016-10-03,109.360001,109.610001,108.540001,108.930000,105.675117,416800
2016-10-04,109.389999,109.849998,108.610001,108.959999,105.704216,324300
2016-10-05,109.099998,109.300003,108.709999,108.809998,105.558693,280100
2016-10-06,108.269997,108.989998,107.809998,108.739998,105.490791,473500
