KHC,LBTYA,LBTYK,MYL,WBA,AAPL,GOOG,GOOGL,SPY,Date
60.090141,33.16,32.0,49.709998999999996,73.388634,91.037811,694.450012,710.48999,175.364334,2016-01-15
60.932446,32.880001,31.719998999999998,50.220001,74.095612,90.59729,701.789978,719.080017,175.597778,2016-01-19
61.80080400000001,32.400002,31.33,51.400002,72.947914,90.719131,698.450012,718.5599980000001,173.34745800000002,2016-01-20
63.43330400000001,32.830002,31.73,51.439999,72.51638,90.259872,706.590027,726.669983,174.318558,2016-01-21
64.59689300000001,33.700001,32.709998999999996,53.110001000000004,74.224152,95.058739,725.25,745.460022,177.89476000000002,2016-01-22
64.284279,33.84,32.700001,52.619999,72.268478,93.202934,711.669983,733.619995,175.205612,2016-01-25
65.9776,34.68,33.57,53.93,72.93873599999999,93.718437,713.039978,733.789978,177.595947,2016-01-26
65.96889499999999,34.310001,33.049999,51.23,72.029747,87.560509,699.98999,717.580017,175.663162,2016-01-27
66.133896,33.73,32.66,50.43,71.258492,88.188484,730.960022,748.299988,176.57818600000002,2016-01-28
67.783752,34.41,33.310001,52.689999,73.195824,91.23465,742.950012,761.349976,180.882675,2016-01-29
66.871994,34.950001,33.990002000000004,52.349998,73.51718100000001,90.381721,752.0,770.77002,180.817322,2016-02-01
65.96889499999999,34.52,33.599998,50.82,71.616592,88.554024,764.650024,780.909973,177.558594,2016-02-02
65.03109,35.18,34.16,52.259997999999996,70.523964,90.306725,726.950012,749.380005,178.623077,2016-02-03
64.388504,36.049999,34.580002,52.310001,70.87287099999999,91.03235600000001,708.01001,730.030029,178.903183,2016-02-04
63.198845,34.080002,33.02,51.389998999999996,69.045738,88.60105899999999,683.570007,703.76001,175.495071,2016-02-05
61.844212,32.07,31.24,50.450001,66.943146,89.533989,682.73999,704.159973,173.132706,2016-02-08
62.096027,31.190001000000002,30.469998999999998,50.740002000000004,68.797821,89.51514399999999,678.1099849999999,701.02002,173.14209,2016-02-09
62.617045999999995,31.559998999999998,30.6,50.540001000000004,69.789452,88.83665500000001,684.119995,706.849976,172.99269099999998,2016-02-10
62.03524399999999,31.43,30.32,41.419998,69.34871700000001,88.299492,683.1099849999999,706.3599849999999,170.742355,2016-02-11
62.452053,32.830002,31.549999,41.830002,70.77188100000001,88.572784,682.400024,706.8900150000001,174.262558,2016-02-12
62.790718000000005,35.279999,33.959998999999996,43.150002,70.61506700000001,91.070045,691.0,717.6400150000001,177.203781,2016-02-16
64.466637,37.310001,36.02,46.27,72.100235,92.464752,708.400024,731.969971,180.098389,2016-02-17
63.780643000000005,37.16,36.25,44.709998999999996,70.61506700000001,90.71195999999999,697.349976,717.51001,179.360718,2016-02-18
63.841427,37.099998,36.189999,45.34,71.55596899999999,90.504639,700.909973,722.1099849999999,179.27668799999998,2016-02-19
63.676449,38.259997999999996,37.240002000000004,46.810001,72.69062,91.296219,706.460022,729.049988,181.872452,2016-02-22
63.233593000000006,37.970001,36.990002000000004,46.709998999999996,72.62604499999999,89.23243000000001,695.849976,717.289978,179.57548500000001,2016-02-23
63.381209999999996,37.200001,36.110001000000004,46.599998,73.271759,90.561165,699.5599980000001,720.900024,180.397171,2016-02-24
65.09186600000001,37.02,36.040001000000004,47.419998,73.723778,91.183121,705.75,729.119995,182.582108,2016-02-25
67.59272,37.110001000000004,36.080002,47.139998999999996,73.400917,91.324493,705.070007,724.8599849999999,182.16194199999998,2016-02-26
66.880661,36.84,35.959998999999996,45.07,72.819763,91.11715699999999,697.77002,717.219971,180.733292,2016-02-29
67.436424,37.869999,36.869999,46.060001,74.12044499999999,94.73584,718.8099980000001,742.169983,184.981781,2016-03-01
67.288803,37.799999,36.689999,46.119999,73.299446,94.943161,718.849976,739.47998,185.81282,2016-03-02
67.184593,37.57,36.540001000000004,45.73,73.723778,95.64993299999999,712.419983,731.590027,186.541138,2016-03-03
67.03698,37.349998,36.52,44.779999,73.290222,97.072906,710.8900150000001,730.219971,187.14804099999998,2016-03-04
66.42913100000001,37.349998,36.389998999999996,46.139998999999996,73.013481,95.99861899999999,695.159973,712.799988,187.297455,2016-03-07
66.24678,35.790001000000004,34.939999,44.75,74.157341,95.207031,693.969971,713.530029,185.252579,2016-03-08
66.54199200000001,35.91,35.139998999999996,46.549999,75.273521,95.291855,705.23999,725.409973,186.16764799999999,2016-03-09
66.185989,35.169998,34.459998999999996,47.290001000000004,74.40641,95.338943,712.820007,732.169983,186.317032,2016-03-10
66.81989300000001,36.07,35.290001000000004,48.599998,75.098267,96.36614200000001,726.820007,744.869995,189.323639,2016-03-11
67.358276,36.790001000000004,35.82,47.869999,75.19973,96.611145,730.48999,750.23999,189.080856,2016-03-14
67.54061899999999,36.310001,35.529999,45.919998,75.015244,98.552414,728.330017,750.570007,188.772736,2016-03-15
68.262344,37.59,36.759997999999996,46.400002,75.734764,99.862305,736.090027,757.3599849999999,189.865204,2016-03-16
68.244858,37.93,37.169998,44.220001,76.841728,99.70211,737.780029,758.47998,191.069748,2016-03-17
67.632469,38.049999,37.080002,45.049999,77.432091,99.815178,737.599976,755.409973,191.820572,2016-03-18
