Date,Open,High,Low,Close,Adj Close,Volume
2015-09-14,76.750000,78.260002,76.489998,77.580002,70.229980,966200
2015-09-15,77.470001,79.410004,77.470001,79.080002,71.587868,1181200
2015-09-16,79.010002,80.379997,78.410004,80.250000,72.647026,1134000
2015-09-17,79.089996,79.860001,77.300003,77.510002,70.166626,1631200
2015-09-18,76.739998,77.680000,76.660004,77.059998,69.759247,1390800
2015-09-21,77.489998,78.279999,76.699997,77.190002,69.876938,769900
2015-09-22,75.959999,76.559998,75.040001,75.550003,68.392319,1028600
2015-09-23,75.839996,75.980003,75.029999,75.379997,68.238403,879900
2015-09-24,75.029999,75.519997,73.290001,74.650002,67.577568,934700
2015-09-25,75.070000,75.459999,74.370003,74.949997,67.849152,593400
2015-09-28,74.699997,74.949997,72.099998,72.129997,65.296318,844500
2015-09-29,72.309998,72.970001,71.599998,72.690002,65.803261,971900
2015-09-30,72.239998,72.589996,70.500000,72.139999,65.305367,2280300
2015-10-01,72.489998,72.800003,70.739998,71.680000,64.888954,1632100
2015-10-02,70.480003,71.529999,70.110001,71.360001,64.599266,1201500
2015-10-05,71.940002,73.870003,71.910004,73.639999,66.663261,1200600
2015-10-06,73.529999,73.910004,72.220001,72.860001,65.957153,761000
2015-10-07,72.169998,74.110001,72.050003,73.419998,66.464096,973600
2015-10-08,72.930000,74.769997,72.820000,73.800003,66.808105,1316500
2015-10-09,73.989998,74.669998,73.550003,74.349998,67.306000,932600
2015-10-12,74.150002,74.660004,73.779999,74.440002,67.387474,972700
2015-10-13,74.269997,75.489998,74.110001,74.129997,67.106850,1144700
2015-10-14,74.110001,74.750000,73.480003,73.669998,66.690414,998400
2015-10-15,74.000000,75.360001,73.830002,75.330002,68.193146,1181200
2015-10-16,75.580002,77.910004,74.629997,77.779999,70.411026,2667700
2015-10-19,76.769997,77.500000,70.820000,72.180000,65.341560,5352700
2015-10-20,71.930000,74.209999,71.349998,72.940002,66.029579,2228400
2015-10-21,73.449997,74.480003,73.320000,73.989998,66.980095,1513800
2015-10-22,74.360001,76.779999,74.290001,76.760002,69.487663,2125100
2015-10-23,77.250000,79.239998,77.019997,78.870003,71.397781,2546200
2015-10-26,78.250000,79.430000,78.139999,78.309998,70.890831,1902000
2015-10-27,77.760002,78.489998,77.459999,78.220001,70.809357,1211500
2015-10-28,78.239998,78.500000,77.489998,78.180000,70.773140,825800
2015-10-29,77.440002,77.830002,76.930000,77.750000,70.800453,690600
2015-10-30,77.519997,77.720001,76.820000,76.830002,69.962700,1065800
2015-11-02,77.279999,77.330002,76.650002,77.239998,70.336037,1151600
2015-11-03,77.089996,77.510002,76.970001,77.230003,70.326935,1185100
2015-11-04,77.459999,77.750000,76.779999,77.010002,70.126610,743300
2015-11-05,77.389999,77.870003,76.419998,77.059998,70.172127,585200
2015-11-06,76.809998,78.680000,76.709999,78.239998,71.246643,704300
2015-11-09,78.000000,78.739998,77.309998,78.389999,71.383240,1172400
2015-11-10,78.660004,79.889999,78.370003,79.809998,72.676308,913300
2015-11-11,79.870003,79.930000,78.209999,78.570000,71.547173,1075600
2015-11-12,78.790001,79.639999,77.559998,77.849998,70.891518,1210100
2015-11-13,77.519997,77.690002,75.720001,76.010002,69.215981,1032900
2015-11-16,75.900002,76.580002,74.230003,75.769997,68.997429,1386900
2015-11-17,75.320000,75.820000,74.120003,74.760002,68.077705,1836200
2015-11-18,75.110001,75.680000,74.320000,75.570000,68.815315,1288100
2015-11-19,75.680000,77.000000,75.220001,75.599998,68.842621,1361700
2015-11-20,75.980003,76.339996,75.440002,75.489998,68.742470,1334300
2015-11-23,75.599998,76.839996,74.059998,75.190002,68.469284,1423300
2015-11-24,74.639999,75.699997,74.150002,75.680000,68.915497,869900
2015-11-25,76.000000,76.690002,74.800003,76.459999,69.625778,575900
2015-11-27,76.320000,76.779999,75.209999,75.370003,68.633194,453900
2015-11-30,75.559998,75.559998,72.870003,73.089996,66.556984,1858600
2015-12-01,73.739998,73.930000,72.070000,73.129997,66.593414,1793200
2015-12-02,73.150002,73.360001,72.239998,72.510002,66.028839,1142200
2015-12-03,72.989998,73.150002,69.690002,70.410004,64.116531,3109600
2015-12-04,70.199997,70.500000,67.720001,68.709999,62.568481,3049500
2015-12-07,68.849998,69.440002,68.580002,68.849998,62.695972,1220800
2015-12-08,69.440002,71.349998,69.000000,69.820000,63.579258,1627200
2015-12-09,69.250000,70.349998,67.879997,68.410004,62.295300,1619500
2015-12-10,68.699997,68.839996,68.089996,68.220001,62.122269,1626100
2015-12-11,67.660004,69.180000,67.500000,68.370003,62.258873,2135700
2015-12-14,68.930000,69.580002,68.570000,69.190002,63.005589,1593000
2015-12-15,69.830002,70.769997,68.919998,69.190002,63.005589,1414300
2015-12-16,69.589996,71.040001,68.050003,69.209999,63.023788,1526300
2015-12-17,69.150002,69.209999,66.330002,66.389999,60.455845,1962800
2015-12-18,66.300003,66.879997,65.309998,65.830002,59.945904,2456900
2015-12-21,66.459999,66.820000,64.910004,65.309998,59.472378,1617300
2015-12-22,65.639999,66.809998,65.410004,66.769997,60.801880,926300
2015-12-23,67.389999,67.739998,65.860001,67.260002,61.248085,1801000
2015-12-24,67.110001,68.089996,67.000000,67.620003,61.575916,417200
2015-12-28,67.400002,67.879997,66.800003,67.650002,61.603226,641600
2015-12-29,68.019997,68.769997,67.480003,68.430000,62.313507,921700
2015-12-30,68.300003,68.610001,67.470001,67.500000,61.466629,572100
2015-12-31,67.370003,67.860001,67.220001,67.360001,61.339149,892700
2016-01-04,66.339996,66.980003,65.519997,66.959999,60.974895,1214900
2016-01-05,67.300003,68.500000,67.010002,68.180000,62.085854,1661000
2016-01-06,66.769997,71.099998,66.610001,69.889999,63.643002,3295000
2016-01-07,68.500000,70.300003,68.029999,69.120003,62.941826,1808100
2016-01-08,69.250000,69.570000,67.910004,68.040001,61.958359,1231000
2016-01-11,68.680000,70.129997,68.279999,70.010002,63.752281,1275300
2016-01-12,70.290001,70.980003,69.820000,70.830002,64.499001,1054500
2016-01-13,70.529999,71.000000,68.470001,68.480003,62.359035,1309400
2016-01-14,68.949997,70.720001,68.300003,70.199997,63.925289,1346300
2016-01-15,68.709999,72.260002,68.519997,72.070000,65.628136,2433200
2016-01-19,72.639999,72.769997,69.250000,70.449997,64.152931,1699600
2016-01-20,69.309998,70.160004,67.199997,69.730003,63.497314,1514600
2016-01-21,69.889999,72.309998,69.169998,71.949997,65.518890,1345200
2016-01-22,73.220001,73.620003,72.010002,72.910004,66.393082,1036700
2016-01-25,72.720001,73.230003,70.739998,70.910004,64.571846,1597900
2016-01-26,71.529999,72.379997,70.930000,72.330002,65.864914,1030900
2016-01-27,72.599998,72.940002,70.690002,71.160004,64.799484,840100
2016-01-28,72.070000,72.650002,70.629997,72.349998,65.883125,954200
2016-01-29,72.339996,74.320000,71.699997,74.279999,68.073425,1324500
2016-02-01,73.980003,74.190002,72.540001,73.769997,67.606041,2351000
2016-02-02,74.089996,75.959999,73.449997,74.339996,68.128403,2857800
2016-02-03,74.750000,76.199997,74.290001,75.000000,68.733269,2384100
2016-02-04,74.580002,78.449997,73.860001,75.900002,69.558060,4598300
2016-02-05,75.900002,76.889999,73.940002,74.099998,67.908447,2478800
2016-02-08,74.360001,75.870003,72.320000,75.110001,68.834068,3899700
2016-02-09,74.019997,75.279999,70.940002,71.940002,65.928940,2495900
2016-02-10,72.260002,72.669998,71.580002,72.169998,66.139732,1829800
2016-02-11,69.809998,70.889999,68.919998,69.559998,63.747810,1678700
2016-02-12,70.000000,70.440002,68.599998,70.080002,64.224365,2573200
2016-02-16,70.800003,71.430000,70.489998,71.040001,65.104134,1410100
2016-02-17,71.970001,72.699997,71.220001,72.050003,66.029755,1527500
2016-02-18,72.169998,73.089996,71.839996,72.269997,66.231377,1513600
2016-02-19,72.190002,72.290001,71.199997,72.080002,66.057251,1130000
2016-02-22,73.309998,74.580002,72.500000,74.540001,68.311699,1006700
2016-02-23,74.099998,74.849998,73.980003,74.510002,68.284218,1034600
2016-02-24,73.779999,75.820000,73.500000,75.750000,69.420609,1019700
2016-02-25,75.680000,76.209999,74.660004,76.129997,69.768845,867300
2016-02-26,76.500000,77.050003,76.000000,76.449997,70.062111,672200
2016-02-29,76.440002,76.570000,75.139999,75.870003,69.530571,795300
2016-03-01,76.070000,77.489998,75.510002,77.440002,70.969391,770100
2016-03-02,77.279999,79.010002,76.500000,78.940002,72.344063,1105100
2016-03-03,79.190002,79.400002,78.410004,78.889999,72.298233,967800
2016-03-04,78.720001,79.160004,77.519997,77.910004,71.400116,918300
2016-03-07,77.550003,79.059998,77.550003,78.599998,72.032463,688700
2016-03-08,77.889999,79.309998,77.800003,78.580002,72.014130,774400
2016-03-09,78.889999,79.089996,77.919998,78.000000,71.482590,772400
2016-03-10,78.480003,78.750000,77.500000,77.940002,71.427620,1045900
2016-03-11,78.419998,78.760002,77.699997,77.980003,71.464272,1184600
2016-03-14,77.769997,78.650002,77.610001,78.400002,71.849174,886200
2016-03-15,77.809998,78.500000,77.809998,78.480003,71.922485,1561500
2016-03-16,78.449997,78.870003,77.959999,78.389999,71.840004,717600
2016-03-17,78.330002,79.209999,77.830002,78.610001,72.041626,1015600
2016-03-18,78.720001,78.949997,78.309998,78.489998,71.931656,2241700
2016-03-21,78.209999,78.769997,77.410004,77.849998,71.345116,901100
2016-03-22,77.809998,78.339996,77.510002,78.080002,71.555908,733200
2016-03-23,77.980003,78.330002,77.419998,78.070000,71.546738,720100
2016-03-24,77.629997,77.980003,77.110001,77.300003,70.841087,1002100
2016-03-28,77.570000,78.580002,77.419998,78.120003,71.592583,1240900
2016-03-29,77.830002,78.309998,77.639999,78.230003,71.693375,888400
2016-03-30,78.690002,78.980003,78.309998,78.550003,71.986633,750900
2016-03-31,78.550003,80.330002,78.550003,80.099998,73.407127,1970200
