Date,Open,High,Low,Close,Adj Close,Volume
2015-09-14,141.179993,141.410004,140.240005,141.149994,129.854797,1123300
2015-09-15,141.320007,142.960007,140.240005,142.429993,131.032379,1349600
2015-09-16,142.210007,143.860001,141.750000,143.610001,132.117950,1374300
2015-09-17,143.899994,145.039993,143.160004,143.350006,131.878784,1535300
2015-09-18,142.139999,144.339996,141.699997,141.809998,130.461990,2833900
2015-09-21,142.360001,143.779999,142.089996,143.210007,131.749969,1004800
2015-09-22,141.820007,142.949997,140.809998,142.649994,131.234756,1787200
2015-09-23,143.460007,145.630005,142.649994,145.429993,133.792328,2310200
2015-09-24,144.369995,145.419998,143.649994,144.869995,133.277100,1974900
2015-09-25,145.949997,146.899994,145.009995,145.550003,133.902725,1845700
2015-09-28,145.389999,145.800003,143.289993,143.550003,132.062744,2553500
2015-09-29,143.039993,144.139999,142.250000,143.720001,132.219147,2513100
2015-09-30,143.539993,144.949997,142.889999,144.570007,133.001144,2549200
2015-10-01,144.850006,144.850006,142.500000,144.559998,132.991928,2657300
2015-10-02,143.250000,145.910004,142.190002,145.860001,134.187897,2591500
2015-10-05,146.240005,148.220001,146.009995,148.070007,136.221069,2273000
2015-10-06,148.149994,148.699997,147.360001,148.410004,136.533829,2091000
2015-10-07,148.720001,149.320007,147.429993,147.960007,136.119873,2340800
2015-10-08,147.610001,151.699997,147.610001,151.660004,139.523788,2370900
2015-10-09,150.759995,154.259995,150.440002,153.970001,141.648941,3715500
2015-10-12,153.970001,154.479996,153.089996,153.630005,141.336136,1200100
2015-10-13,153.229996,154.070007,152.220001,152.279999,140.094131,1493700
2015-10-14,152.309998,152.770004,149.100006,149.839996,137.849411,3044900
2015-10-15,150.830002,151.899994,150.220001,151.770004,139.624985,1697000
2015-10-16,152.320007,152.970001,151.279999,152.059998,139.891754,1647500
2015-10-19,152.050003,153.389999,151.919998,153.220001,140.958939,1543700
2015-10-20,153.720001,154.880005,153.160004,154.559998,142.191711,1875700
2015-10-21,154.800003,155.940002,154.309998,155.210007,142.789703,1797300
2015-10-22,155.429993,158.339996,155.080002,158.149994,145.494415,2192400
2015-10-23,158.699997,158.800003,154.910004,155.740005,143.277267,2273400
2015-10-26,152.059998,157.410004,151.259995,156.729996,144.188049,2500000
2015-10-27,157.270004,158.300003,155.559998,157.759995,145.135651,1675100
2015-10-28,157.500000,157.929993,155.509995,157.759995,145.135651,1778800
2015-10-29,157.059998,158.380005,156.529999,158.279999,145.614044,1547000
2015-10-30,158.000000,159.399994,157.300003,158.119995,145.466843,2050000
2015-11-02,158.990005,159.309998,157.649994,159.149994,146.414383,1260700
2015-11-03,158.399994,159.220001,157.380005,158.800003,146.092392,1531100
2015-11-04,159.000000,159.029999,156.899994,157.149994,144.574448,1653100
2015-11-05,154.149994,156.809998,154.020004,156.270004,143.764832,2550300
2015-11-06,156.490005,157.960007,155.669998,157.550003,144.942444,1749800
2015-11-09,156.809998,157.100006,153.889999,155.160004,142.743713,2291100
2015-11-10,155.130005,156.460007,154.600006,156.410004,144.265579,1701800
2015-11-11,155.979996,157.429993,155.179993,156.389999,144.247131,1864200
2015-11-12,156.119995,156.979996,155.399994,156.000000,143.887375,1657400
2015-11-13,155.070007,155.250000,153.229996,153.669998,141.738327,2459900
2015-11-16,153.809998,156.470001,153.240005,156.449997,144.302460,1778400
2015-11-17,157.350006,159.919998,157.020004,158.889999,146.553009,2500000
2015-11-18,158.889999,161.399994,157.820007,161.250000,148.729752,2152000
2015-11-19,161.690002,163.199997,161.440002,162.830002,150.187088,2959300
2015-11-20,164.160004,164.470001,162.750000,163.100006,150.436111,2051100
2015-11-23,163.529999,163.899994,162.729996,163.449997,150.758942,1174300
2015-11-24,162.259995,163.919998,161.000000,162.190002,149.596786,2799500
2015-11-25,162.039993,163.000000,161.139999,162.389999,149.781235,1828000
2015-11-27,163.110001,164.410004,162.490005,163.580002,150.878876,866300
2015-11-30,164.169998,164.440002,160.789993,161.419998,148.886566,3063800
2015-12-01,162.020004,163.039993,160.740005,161.289993,148.766693,1939700
2015-12-02,161.710007,162.440002,160.630005,161.089996,148.582184,1585700
